"","Node","group","group_color"
"2568","K07043","Down_PDvHC","#1f77b4"
"2569","K07045","Down_PDvHC","#1f77b4"
"2570","K07047","None","#c7c7c7"
"2571","K07048","None","#c7c7c7"
"2572","K07051","Up_PDvHC","#aec7e8"
"2573","K07052","None","#c7c7c7"
"2574","K07053","None","#c7c7c7"
"2575","K07054","Up_PDvHC","#aec7e8"
"2576","K07055","None","#c7c7c7"
"2577","K07056","None","#c7c7c7"
"2578","K07058","Down_PDvHC","#1f77b4"
"2579","K07060","None","#c7c7c7"
"2580","K07062","Up_PDvBoth","#98df8a"
"2581","K07068","None","#c7c7c7"
"2582","K07069","None","#c7c7c7"
"2583","K07070","Up_PDvBoth","#98df8a"
"2584","K07071","None","#c7c7c7"
"2585","K07072","Up_PDvHC","#aec7e8"
"2586","K07074","None","#c7c7c7"
"2587","K07075","None","#c7c7c7"
"2588","K07078","None","#c7c7c7"
"2589","K07079","None","#c7c7c7"
"2590","K07080","None","#c7c7c7"
"2591","K07082","None","#c7c7c7"
"2592","K07084","None","#c7c7c7"
"2593","K07085","None","#c7c7c7"
"2594","K07088","None","#c7c7c7"
"2595","K07089","None","#c7c7c7"
"2596","K07090","None","#c7c7c7"
"2597","K07091","None","#c7c7c7"
"2598","K07095","None","#c7c7c7"
"2599","K07096","Up_PDvHC","#aec7e8"
"2600","K07098","Up_PDvHC","#aec7e8"
"2601","K07099","Up_PDvHC","#aec7e8"
"2602","K07101","None","#c7c7c7"
"2603","K07102","Up_PDvHC","#aec7e8"
"2604","K07103","Up_PDvHC","#aec7e8"
"2605","K07104","None","#c7c7c7"
"2606","K07105","None","#c7c7c7"
"2607","K07106","None","#c7c7c7"
"2608","K07107","Up_PDvHC","#aec7e8"
"2609","K07108","None","#c7c7c7"
"2610","K07109","None","#c7c7c7"
"2611","K07112","Up_PDvHC","#aec7e8"
"2612","K07113","Up_PDvHC","#aec7e8"
"2613","K07114","None","#c7c7c7"
"2614","K07115","Down_PDvHC","#1f77b4"
"2615","K07118","None","#c7c7c7"
"2616","K07119","Up_PDvHC","#aec7e8"
"2617","K07120","Up_PDvHC","#aec7e8"
"2618","K07121","None","#c7c7c7"
"2619","K07122","Up_PDvHC","#aec7e8"
"2620","K07123","Up_PDvHC","#aec7e8"
"2621","K07124","None","#c7c7c7"
"2622","K07126","None","#c7c7c7"
"2623","K07127","None","#c7c7c7"
"2624","K07130","None","#c7c7c7"
"2625","K07132","None","#c7c7c7"
"2626","K07133","Down_PDvHC","#1f77b4"
"2627","K07134","None","#c7c7c7"
"2628","K07135","None","#c7c7c7"
"2629","K07136","Up_PDvHC","#aec7e8"
"2630","K07137","None","#c7c7c7"
"2631","K07138","Up_PDvHC","#aec7e8"
"2632","K07139","Down_PDvHC","#1f77b4"
"2633","K07140","Up_PDvHC","#aec7e8"
"2634","K07141","None","#c7c7c7"
"2635","K07142","None","#c7c7c7"
"2636","K07144","Up_PDvHC","#aec7e8"
"2637","K07146","Up_PDvBoth","#98df8a"
"2638","K07147","Up_PDvHC","#aec7e8"
"2639","K07148","None","#c7c7c7"
"2640","K07149","None","#c7c7c7"
"2641","K07150","None","#c7c7c7"
"2642","K07151","Up_PDvHC","#aec7e8"
"2643","K07153","Up_PDvHC","#aec7e8"
"2644","K07154","Down_PDvHC","#1f77b4"
"2645","K07156","Up_PDvHC","#aec7e8"
"2646","K07158","None","#c7c7c7"
"2647","K07159","Up_PDvHC","#aec7e8"
"2648","K07160","Up_PDvBoth","#98df8a"
"2649","K07161","None","#c7c7c7"
"2650","K07164","None","#c7c7c7"
"2651","K07165","None","#c7c7c7"
"2652","K07166","None","#c7c7c7"
"2653","K07170","Down_PDvHC","#1f77b4"
"2654","K07171","None","#c7c7c7"
"2655","K07172","None","#c7c7c7"
"2656","K07173","None","#c7c7c7"
"2657","K07175","Down_PDvHC","#1f77b4"
"2658","K07177","Up_PDvBoth","#98df8a"
"2659","K07178","Up_PDvHC","#aec7e8"
"2660","K07180","None","#c7c7c7"
"2661","K07181","None","#c7c7c7"
"2662","K07183","Down_PDvBoth","#2ca02c"
"2663","K07184","None","#c7c7c7"
"2664","K07185","None","#c7c7c7"
"2665","K07186","None","#c7c7c7"
"2666","K07192","None","#c7c7c7"
"2667","K07213","None","#c7c7c7"
"2668","K07214","None","#c7c7c7"
"2669","K07216","Down_PDvBoth","#2ca02c"
"2670","K07217","None","#c7c7c7"
"2671","K07219","Up_PDvPC","#ffbb78"
"2672","K07220","None","#c7c7c7"
"2673","K07221","None","#c7c7c7"
"2674","K07223","None","#c7c7c7"
"2675","K07224","Up_PDvHC","#aec7e8"
"2676","K07229","Up_PDvHC","#aec7e8"
"2677","K07230","Up_PDvHC","#aec7e8"
"2678","K07232","Up_PDvHC","#aec7e8"
"2679","K07234","None","#c7c7c7"
"2680","K07235","Up_PDvHC","#aec7e8"
"2681","K07236","Up_PDvHC","#aec7e8"
"2682","K07237","Up_PDvHC","#aec7e8"
"2683","K07238","None","#c7c7c7"
"2684","K07239","Up_PDvHC","#aec7e8"
"2685","K07240","Down_PDvHC","#1f77b4"
"2686","K07243","Up_PDvBoth","#98df8a"
"2687","K07244","Up_PDvHC","#aec7e8"
"2688","K07245","Up_PDvHC","#aec7e8"
"2689","K07246","Up_PDvHC","#aec7e8"
"2690","K07248","Up_PDvHC","#aec7e8"
"2691","K07250","Up_PDvPC","#ffbb78"
"2692","K07251","None","#c7c7c7"
"2693","K07254","None","#c7c7c7"
"2694","K07258","None","#c7c7c7"
"2695","K07259","None","#c7c7c7"
"2696","K07260","None","#c7c7c7"
"2697","K07261","None","#c7c7c7"
"2698","K07262","None","#c7c7c7"
"2699","K07263","Up_PDvHC","#aec7e8"
"2700","K07264","Up_PDvHC","#aec7e8"
"2701","K07267","Up_PDvHC","#aec7e8"
"2702","K07268","None","#c7c7c7"
"2703","K07269","Up_PDvHC","#aec7e8"
"2704","K07270","None","#c7c7c7"
"2705","K07271","None","#c7c7c7"
"2706","K07272","Up_PDvBoth","#98df8a"
"2707","K07273","Down_PDvHC","#1f77b4"
"2708","K07274","Up_PDvHC","#aec7e8"
"2709","K07275","None","#c7c7c7"
"2710","K07277","None","#c7c7c7"
"2711","K07278","Up_PDvHC","#aec7e8"
"2712","K07282","None","#c7c7c7"
"2713","K07283","None","#c7c7c7"
"2714","K07284","None","#c7c7c7"
"2715","K07285","Up_PDvBoth","#98df8a"
"2716","K07286","None","#c7c7c7"
"2717","K07287","None","#c7c7c7"
"2718","K07289","Up_PDvHC","#aec7e8"
"2719","K07290","Up_PDvHC","#aec7e8"
"2720","K07300","Up_PDvHC","#aec7e8"
"2721","K07301","Down_PDvBoth","#2ca02c"
"2722","K07304","None","#c7c7c7"
"2723","K07305","None","#c7c7c7"
"2724","K07306","Up_PDvPC","#ffbb78"
"2725","K07307","Up_PDvBoth","#98df8a"
"2726","K07308","Up_PDvBoth","#98df8a"
"2727","K07309","None","#c7c7c7"
"2728","K07310","Up_PDvPC","#ffbb78"
"2729","K07311","Up_PDvHC","#aec7e8"
"2730","K07312","Up_PDvHC","#aec7e8"
"2731","K07313","Down_PDvHC","#1f77b4"
"2732","K07314","None","#c7c7c7"
"2733","K07315","None","#c7c7c7"
"2734","K07316","None","#c7c7c7"
"2735","K07317","None","#c7c7c7"
"2736","K07318","Up_PDvHC","#aec7e8"
"2737","K07319","Up_PDvHC","#aec7e8"
"2738","K07320","Up_PDvHC","#aec7e8"
"2739","K07321","None","#c7c7c7"
"2740","K07322","None","#c7c7c7"
"2741","K07323","Up_PDvHC","#aec7e8"
"2742","K07332","Up_PDvHC","#aec7e8"
"2743","K07333","Up_PDvHC","#aec7e8"
"2744","K07334","None","#c7c7c7"
"2745","K07335","Down_PDvHC","#1f77b4"
"2746","K07336","Up_PDvBoth","#98df8a"
"2747","K07337","None","#c7c7c7"
"2748","K07340","None","#c7c7c7"
"2749","K07341","None","#c7c7c7"
"2750","K07342","None","#c7c7c7"
"2751","K07343","None","#c7c7c7"
"2752","K07345","None","#c7c7c7"
"2753","K07346","None","#c7c7c7"
"2754","K07347","None","#c7c7c7"
"2755","K07348","Up_PDvBoth","#98df8a"
"2756","K07349","None","#c7c7c7"
"2757","K07351","Up_PDvBoth","#98df8a"
"2758","K07352","Up_PDvHC","#aec7e8"
"2759","K07353","Up_PDvHC","#aec7e8"
"2760","K07355","None","#c7c7c7"
"2761","K07356","Up_PDvHC","#aec7e8"
"2762","K07357","Up_PDvPC","#ffbb78"
"2763","K07358","Up_PDvHC","#aec7e8"
"2764","K07386","None","#c7c7c7"
"2765","K07387","None","#c7c7c7"
"2766","K07388","Up_PDvHC","#aec7e8"
"2767","K07390","Up_PDvHC","#aec7e8"
"2768","K07391","None","#c7c7c7"
"2769","K07392","Up_PDvHC","#aec7e8"
"2770","K07393","Up_PDvHC","#aec7e8"
"2771","K07397","None","#c7c7c7"
"2772","K07400","None","#c7c7c7"
"2773","K07402","None","#c7c7c7"
"2774","K07403","None","#c7c7c7"
"2775","K07404","None","#c7c7c7"
"2776","K07405","None","#c7c7c7"
"2777","K07406","Up_PDvBoth","#98df8a"
"2778","K07407","Down_PDvHC","#1f77b4"
"2779","K07442","Up_PDvBoth","#98df8a"
"2780","K07443","None","#c7c7c7"
"2781","K07444","Down_PDvHC","#1f77b4"
"2782","K07446","Up_PDvHC","#aec7e8"
"2783","K07447","None","#c7c7c7"
"2784","K07448","None","#c7c7c7"
"2785","K07451","None","#c7c7c7"
"2786","K07452","None","#c7c7c7"
"2787","K07454","None","#c7c7c7"
"2788","K07455","None","#c7c7c7"
"2789","K07456","Down_PDvHC","#1f77b4"
"2790","K07457","Up_PDvHC","#aec7e8"
"2791","K07458","None","#c7c7c7"
"2792","K07459","None","#c7c7c7"
"2793","K07460","None","#c7c7c7"
"2794","K07461","None","#c7c7c7"
"2795","K07462","None","#c7c7c7"
"2796","K07463","Up_PDvHC","#aec7e8"
"2797","K07464","Down_PDvHC","#1f77b4"
"2798","K07466","Up_PDvHC","#aec7e8"
"2799","K07467","None","#c7c7c7"
"2800","K07469","None","#c7c7c7"
"2801","K07470","Up_PDvBoth","#98df8a"
"2802","K07471","None","#c7c7c7"
"2803","K07473","None","#c7c7c7"
"2804","K07474","None","#c7c7c7"
"2805","K07478","Up_PDvHC","#aec7e8"
"2806","K07479","None","#c7c7c7"
"2807","K07480","None","#c7c7c7"
"2808","K07481","None","#c7c7c7"
"2809","K07483","None","#c7c7c7"
"2810","K07484","Down_PDvHC","#1f77b4"
"2811","K07490","Up_PDvPC","#ffbb78"
"2812","K07491","None","#c7c7c7"
"2813","K07493","None","#c7c7c7"
"2814","K07495","None","#c7c7c7"
"2815","K07496","None","#c7c7c7"
"2816","K07497","None","#c7c7c7"
"2817","K07498","Up_PDvBoth","#98df8a"
"2818","K07502","None","#c7c7c7"
"2819","K07503","Up_PDvBoth","#98df8a"
"2820","K07506","None","#c7c7c7"
"2821","K07507","None","#c7c7c7"
"2822","K07533","None","#c7c7c7"
"2823","K07552","None","#c7c7c7"
"2824","K07557","Up_PDvHC","#aec7e8"
"2825","K07558","Up_PDvHC","#aec7e8"
"2826","K07559","Down_PDvHC","#1f77b4"
"2827","K07560","None","#c7c7c7"
"2828","K07561","Up_PDvHC","#aec7e8"
"2829","K07562","Up_PDvHC","#aec7e8"
"2830","K07566","None","#c7c7c7"
"2831","K07568","None","#c7c7c7"
"2832","K07569","Up_PDvHC","#aec7e8"
"2833","K07570","Up_PDvBoth","#98df8a"
"2834","K07571","Up_PDvHC","#aec7e8"
"2835","K07572","None","#c7c7c7"
"2836","K07573","Up_PDvHC","#aec7e8"
"2837","K07574","None","#c7c7c7"
"2838","K07575","Up_PDvHC","#aec7e8"
"2839","K07576","None","#c7c7c7"
"2840","K07579","Up_PDvHC","#aec7e8"
"2841","K07580","None","#c7c7c7"
"2842","K07581","None","#c7c7c7"
"2843","K07584","None","#c7c7c7"
"2844","K07585","Up_PDvHC","#aec7e8"
"2845","K07586","Up_PDvBoth","#98df8a"
"2846","K07588","Up_PDvHC","#aec7e8"
"2847","K07589","Up_PDvHC","#aec7e8"
"2848","K07590","Up_PDvHC","#aec7e8"
"2849","K07592","None","#c7c7c7"
"2850","K07636","None","#c7c7c7"
"2851","K07637","Up_PDvHC","#aec7e8"
"2852","K07638","Up_PDvHC","#aec7e8"
"2853","K07639","None","#c7c7c7"
"2854","K07640","Up_PDvHC","#aec7e8"
"2855","K07641","Up_PDvHC","#aec7e8"
"2856","K07642","Up_PDvBoth","#98df8a"
"2857","K07643","Up_PDvHC","#aec7e8"
"2858","K07644","Up_PDvBoth","#98df8a"
"2859","K07645","None","#c7c7c7"
"2860","K07646","None","#c7c7c7"
"2861","K07647","Up_PDvHC","#aec7e8"
"2862","K07648","None","#c7c7c7"
"2863","K07652","Up_PDvPC","#ffbb78"
"2864","K07654","Up_PDvBoth","#98df8a"
"2865","K07657","Up_PDvHC","#aec7e8"
"2866","K07658","None","#c7c7c7"
"2867","K07659","None","#c7c7c7"
"2868","K07660","None","#c7c7c7"
"2869","K07661","Up_PDvBoth","#98df8a"
"2870","K07662","Up_PDvHC","#aec7e8"
"2871","K07663","Up_PDvBoth","#98df8a"
"2872","K07664","Up_PDvHC","#aec7e8"
"2873","K07665","Up_PDvHC","#aec7e8"
"2874","K07666","Up_PDvHC","#aec7e8"
"2875","K07667","None","#c7c7c7"
"2876","K07668","None","#c7c7c7"
"2877","K07670","Up_PDvBoth","#98df8a"
"2878","K07673","Up_PDvHC","#aec7e8"
"2879","K07674","Up_PDvHC","#aec7e8"
"2880","K07675","Up_PDvHC","#aec7e8"
"2881","K07678","None","#c7c7c7"
"2882","K07679","Up_PDvHC","#aec7e8"
"2883","K07684","None","#c7c7c7"
"2884","K07685","Up_PDvHC","#aec7e8"
"2885","K07686","Up_PDvHC","#aec7e8"
"2886","K07688","Up_PDvHC","#aec7e8"
"2887","K07689","Up_PDvHC","#aec7e8"
"2888","K07690","Up_PDvHC","#aec7e8"
"2889","K07696","Up_PDvPC","#ffbb78"
"2890","K07699","Down_PDvHC","#1f77b4"
"2891","K07700","Up_PDvHC","#aec7e8"
"2892","K07701","Up_PDvHC","#aec7e8"
"2893","K07702","Up_PDvHC","#aec7e8"
"2894","K07703","Up_PDvHC","#aec7e8"
"2895","K07704","None","#c7c7c7"
"2896","K07705","Down_PDvPC","#ff7f0e"
"2897","K07706","None","#c7c7c7"
"2898","K07707","Up_PDvBoth","#98df8a"
"2899","K07708","Up_PDvBoth","#98df8a"
"2900","K07709","Up_PDvBoth","#98df8a"
"2901","K07710","Up_PDvHC","#aec7e8"
"2902","K07711","Up_PDvBoth","#98df8a"
"2903","K07712","Up_PDvHC","#aec7e8"
"2904","K07713","None","#c7c7c7"
"2905","K07714","Up_PDvHC","#aec7e8"
"2906","K07715","Up_PDvHC","#aec7e8"
"2907","K07718","Down_PDvHC","#1f77b4"
"2908","K07719","None","#c7c7c7"
"2909","K07720","Down_PDvHC","#1f77b4"
"2910","K07721","Up_PDvHC","#aec7e8"
"2911","K07722","None","#c7c7c7"
"2912","K07724","Up_PDvHC","#aec7e8"
"2913","K07726","Down_PDvHC","#1f77b4"
"2914","K07727","Down_PDvHC","#1f77b4"
"2915","K07728","None","#c7c7c7"
"2916","K07729","None","#c7c7c7"
"2917","K07732","Up_PDvHC","#aec7e8"
"2918","K07733","None","#c7c7c7"
"2919","K07735","None","#c7c7c7"
"2920","K07736","None","#c7c7c7"
"2921","K07738","None","#c7c7c7"
"2922","K07739","Up_PDvHC","#aec7e8"
"2923","K07740","None","#c7c7c7"
"2924","K07742","None","#c7c7c7"
"2925","K07744","Up_PDvHC","#aec7e8"
"2926","K07749","Up_PDvHC","#aec7e8"
"2927","K07751","Up_PDvHC","#aec7e8"
"2928","K07757","Up_PDvHC","#aec7e8"
"2929","K07768","Up_PDvHC","#aec7e8"
"2930","K07770","None","#c7c7c7"
"2931","K07771","Up_PDvHC","#aec7e8"
"2932","K07772","Up_PDvHC","#aec7e8"
"2933","K07773","Up_PDvHC","#aec7e8"
"2934","K07775","None","#c7c7c7"
"2935","K07776","Up_PDvHC","#aec7e8"
"2936","K07777","Down_PDvBoth","#2ca02c"
"2937","K07778","Up_PDvHC","#aec7e8"
"2938","K07782","None","#c7c7c7"
"2939","K07783","None","#c7c7c7"
"2940","K07784","Up_PDvHC","#aec7e8"
"2941","K07786","Up_PDvHC","#aec7e8"
"2942","K07788","None","#c7c7c7"
"2943","K07789","None","#c7c7c7"
"2944","K07791","Down_PDvHC","#1f77b4"
"2945","K07792","None","#c7c7c7"
"2946","K07793","None","#c7c7c7"
"2947","K07796","Up_PDvPC","#ffbb78"
"2948","K07797","Up_PDvHC","#aec7e8"
"2949","K07798","None","#c7c7c7"
"2950","K07799","None","#c7c7c7"
"2951","K07803","None","#c7c7c7"
"2952","K07806","Up_PDvBoth","#98df8a"
"2953","K07810","Up_PDvHC","#aec7e8"
"2954","K07812","Up_PDvHC","#aec7e8"
"2955","K07813","Down_PDvBoth","#2ca02c"
"2956","K07814","Down_PDvHC","#1f77b4"
"2957","K07816","None","#c7c7c7"
"2958","K07821","Up_PDvHC","#aec7e8"
"2959","K07862","Up_PDvHC","#aec7e8"
"2960","K07979","Down_PDvHC","#1f77b4"
"2961","K07991","Up_PDvHC","#aec7e8"
"2962","K08092","Up_PDvHC","#aec7e8"
"2963","K08093","None","#c7c7c7"
"2964","K08094","None","#c7c7c7"
"2965","K08096","Up_PDvHC","#aec7e8"
"2966","K08097","Up_PDvHC","#aec7e8"
"2967","K08137","Up_PDvHC","#aec7e8"
"2968","K08138","None","#c7c7c7"
"2969","K08151","None","#c7c7c7"
"2970","K08153","None","#c7c7c7"
"2971","K08154","Up_PDvHC","#aec7e8"
"2972","K08156","None","#c7c7c7"
"2973","K08159","None","#c7c7c7"
"2974","K08160","Up_PDvBoth","#98df8a"
"2975","K08161","None","#c7c7c7"
"2976","K08162","Up_PDvHC","#aec7e8"
"2977","K08163","Up_PDvHC","#aec7e8"
"2978","K08166","None","#c7c7c7"
"2979","K08167","None","#c7c7c7"
"2980","K08168","None","#c7c7c7"
"2981","K08169","None","#c7c7c7"
"2982","K08172","None","#c7c7c7"
"2983","K08173","Up_PDvHC","#aec7e8"
"2984","K08177","Up_PDvHC","#aec7e8"
"2985","K08191","Up_PDvHC","#aec7e8"
"2986","K08194","Up_PDvHC","#aec7e8"
"2987","K08195","None","#c7c7c7"
"2988","K08217","None","#c7c7c7"
"2989","K08218","None","#c7c7c7"
"2990","K08219","Up_PDvBoth","#98df8a"
"2991","K08222","None","#c7c7c7"
"2992","K08223","None","#c7c7c7"
"2993","K08224","None","#c7c7c7"
"2994","K08225","Up_PDvBoth","#98df8a"
"2995","K08227","Up_PDvHC","#aec7e8"
"2996","K08234","Down_PDvHC","#1f77b4"
"2997","K08276","Up_PDvHC","#aec7e8"
"2998","K08277","Up_PDvHC","#aec7e8"
"2999","K08279","Up_PDvBoth","#98df8a"
"3000","K08281","Up_PDvBoth","#98df8a"
"3001","K08282","Up_PDvHC","#aec7e8"
"3002","K08289","Down_PDvHC","#1f77b4"
"3003","K08296","Up_PDvHC","#aec7e8"
"3004","K08297","Up_PDvHC","#aec7e8"
"3005","K08298","Up_PDvBoth","#98df8a"
"3006","K08299","Up_PDvHC","#aec7e8"
"3007","K08300","Up_PDvHC","#aec7e8"
"3008","K08301","None","#c7c7c7"
"3009","K08302","Down_PDvHC","#1f77b4"
"3010","K08303","None","#c7c7c7"
"3011","K08304","Up_PDvHC","#aec7e8"
"3012","K08305","Up_PDvHC","#aec7e8"
"3013","K08306","None","#c7c7c7"
"3014","K08307","None","#c7c7c7"
"3015","K08308","None","#c7c7c7"
"3016","K08309","None","#c7c7c7"
"3017","K08310","None","#c7c7c7"
"3018","K08311","None","#c7c7c7"
"3019","K08312","Up_PDvHC","#aec7e8"
"3020","K08313","None","#c7c7c7"
"3021","K08314","Up_PDvHC","#aec7e8"
"3022","K08315","Up_PDvHC","#aec7e8"
"3023","K08316","None","#c7c7c7"
"3024","K08317","Up_PDvBoth","#98df8a"
"3025","K08318","Up_PDvHC","#aec7e8"
"3026","K08319","None","#c7c7c7"
"3027","K08320","None","#c7c7c7"
"3028","K08321","None","#c7c7c7"
"3029","K08322","None","#c7c7c7"
"3030","K08323","Up_PDvHC","#aec7e8"
"3031","K08324","Up_PDvHC","#aec7e8"
"3032","K08325","None","#c7c7c7"
"3033","K08348","None","#c7c7c7"
"3034","K08349","Up_PDvPC","#ffbb78"
"3035","K08350","Up_PDvPC","#ffbb78"
"3036","K08352","None","#c7c7c7"
"3037","K08354","Up_PDvHC","#aec7e8"
"3038","K08357","Up_PDvHC","#aec7e8"
"3039","K08364","None","#c7c7c7"
"3040","K08365","None","#c7c7c7"
"3041","K08368","Up_PDvBoth","#98df8a"
"3042","K08369","Up_PDvBoth","#98df8a"
"3043","K08372","Up_PDvBoth","#98df8a"
"3044","K08384","Down_PDvBoth","#2ca02c"
"3045","K08483","None","#c7c7c7"
"3046","K08485","Up_PDvHC","#aec7e8"
"3047","K08590","None","#c7c7c7"
"3048","K08591","None","#c7c7c7"
"3049","K08600","None","#c7c7c7"
"3050","K08602","Down_PDvBoth","#2ca02c"
"3051","K08641","Up_PDvHC","#aec7e8"
"3052","K08643","Up_PDvBoth","#98df8a"
"3053","K08659","None","#c7c7c7"
"3054","K08676","None","#c7c7c7"
"3055","K08678","None","#c7c7c7"
"3056","K08679","None","#c7c7c7"
"3057","K08680","Up_PDvBoth","#98df8a"
"3058","K08681","Down_PDvHC","#1f77b4"
"3059","K08682","Up_PDvHC","#aec7e8"
"3060","K08717","None","#c7c7c7"
"3061","K08722","None","#c7c7c7"
"3062","K08723","Up_PDvHC","#aec7e8"
"3063","K08884","None","#c7c7c7"
"3064","K08961","None","#c7c7c7"
"3065","K08963","None","#c7c7c7"
"3066","K08964","None","#c7c7c7"
"3067","K08967","None","#c7c7c7"
"3068","K08969","Up_PDvBoth","#98df8a"
"3069","K08970","Up_PDvPC","#ffbb78"
"3070","K08972","Up_PDvBoth","#98df8a"
"3071","K08974","Down_PDvHC","#1f77b4"
"3072","K08978","Down_PDvHC","#1f77b4"
"3073","K08981","Up_PDvPC","#ffbb78"
"3074","K08984","Up_PDvHC","#aec7e8"
"3075","K08986","Up_PDvPC","#ffbb78"
"3076","K08987","Up_PDvPC","#ffbb78"
"3077","K08989","Up_PDvHC","#aec7e8"
"3078","K08990","None","#c7c7c7"
"3079","K08992","None","#c7c7c7"
"3080","K08993","Up_PDvHC","#aec7e8"
"3081","K08994","None","#c7c7c7"
"3082","K08996","Up_PDvBoth","#98df8a"
"3083","K08997","Up_PDvBoth","#98df8a"
"3084","K08998","None","#c7c7c7"
"3085","K08999","None","#c7c7c7"
"3086","K09001","None","#c7c7c7"
"3087","K09002","None","#c7c7c7"
"3088","K09003","Up_PDvHC","#aec7e8"
"3089","K09005","None","#c7c7c7"
"3090","K09007","Up_PDvBoth","#98df8a"
"3091","K09009","Up_PDvHC","#aec7e8"
"3092","K09011","Down_PDvHC","#1f77b4"
"3093","K09013","None","#c7c7c7"
"3094","K09014","Up_PDvHC","#aec7e8"
"3095","K09015","None","#c7c7c7"
"3096","K09016","Up_PDvHC","#aec7e8"
"3097","K09017","Up_PDvHC","#aec7e8"
"3098","K09018","None","#c7c7c7"
"3099","K09019","None","#c7c7c7"
"3100","K09020","None","#c7c7c7"
"3101","K09021","Up_PDvHC","#aec7e8"
"3102","K09022","None","#c7c7c7"
"3103","K09023","None","#c7c7c7"
"3104","K09024","None","#c7c7c7"
"3105","K09116","Up_PDvHC","#aec7e8"
"3106","K09117","None","#c7c7c7"
"3107","K09121","Up_PDvHC","#aec7e8"
"3108","K09123","Up_PDvHC","#aec7e8"
"3109","K09124","None","#c7c7c7"
"3110","K09125","None","#c7c7c7"
"3111","K09128","Up_PDvHC","#aec7e8"
"3112","K09131","Up_PDvBoth","#98df8a"
"3113","K09134","Up_PDvPC","#ffbb78"
"3114","K09136","Up_PDvHC","#aec7e8"
"3115","K09138","None","#c7c7c7"
"3116","K09139","Up_PDvHC","#aec7e8"
"3117","K09140","Up_PDvHC","#aec7e8"
"3118","K09141","Up_PDvHC","#aec7e8"
"3119","K09142","Up_PDvHC","#aec7e8"
"3120","K09153","None","#c7c7c7"
"3121","K09154","Up_PDvHC","#aec7e8"
"3122","K09155","None","#c7c7c7"
"3123","K09157","None","#c7c7c7"
"3124","K09158","None","#c7c7c7"
"3125","K09159","Up_PDvHC","#aec7e8"
"3126","K09160","Up_PDvHC","#aec7e8"
"3127","K09161","Up_PDvHC","#aec7e8"
